propertyType,rooms,size,buildYear,cluster_100m,adj_price,cluster_1000m,avg_adjusted_sqm_price_100m,avg_adjusted_sqm_price_1000m
3,2.0,59,1933,1,2792848,0,47335,44189
3,5.0,137,1945,75,4346485,0,31725,33902
3,3.0,110,2019,20,5487053,0,49881,51831
3,2.0,62,1938,15,2527743,0,40769,37312
3,3.0,91,1946,4,2990135,0,32858,32232
3,5.0,145,2013,0,5176325,0,35697,47731
3,2.0,73,2017,5,3267570,0,44760,45759
3,3.0,77,2017,0,4685573,0,60850,47731
3,4.0,97,1986,183,2836004,0,29236,29095
3,3.0,83,1950,10,3203452,0,38595,31481
3,3.0,64,2017,1,2774352,0,43348,44189
3,2.0,75,1894,76,2711467,0,36152,45213
3,2.0,49,1930,1,2281134,0,46553,44189
3,2.0,64,1936,1,2527743,0,39495,44189
3,3.0,93,2014,3,4007398,0,43090,42193
3,2.0,93,1876,3,3452527,0,37123,42193
3,2.0,53,2017,1,2527743,0,47692,44189
3,4.0,107,2019,20,5672009,0,53008,51831
3,2.0,59,2019,20,3082614,0,52246,51831
3,2.0,64,2017,5,2897657,0,45274,45759
3,2.0,74,2017,5,3329223,0,44988,45759
3,2.0,74,2017,5,3329223,0,44988,45759
3,3.0,123,2016,0,5178791,0,42103,47731
3,2.0,61,2016,0,3699136,0,60641,47731
3,2.0,53,2017,1,2466091,0,46528,44189
3,5.0,146,2010,72,4993834,5,34203,30953
3,3.0,78,2017,1,3175092,0,40705,44189
3,3.0,64,1933,8,3168927,0,49514,40575
3,2.0,73,1935,8,2712700,0,37159,40575
3,3.0,73,1949,11,2533908,0,34710,34667
3,3.0,81,1938,5,3871763,0,47799,45759
3,2.0,53,2017,1,2651048,0,50019,44189
3,2.0,53,2017,1,2589395,0,48855,44189
3,4.0,121,1858,1,5055487,0,41780,44189
3,3.0,110,2013,0,4309494,0,39176,47731
3,4.0,121,1899,1,4069050,0,33627,44189
3,3.0,128,2018,1,6103575,0,47683,44189
3,3.0,80,1930,1,3554254,0,44427,44189
3,3.0,84,1898,5,2743526,0,32660,45759
3,5.0,160,1927,148,2836004,0,17725,23466
3,3.0,94,2019,20,4438964,0,47221,51831
3,3.0,67,1887,5,3144266,0,46928,45759
3,3.0,66,1887,1,2956843,0,44800,44189
3,3.0,77,2017,1,3452527,0,44837,44189
3,6.0,175,1899,1,6319358,0,36109,44189
3,2.0,58,2017,5,2937290,0,50642,45759
3,3.0,97,1908,5,3144266,0,32414,45759
3,3.0,94,2019,20,4562268,0,48533,51831
3,2.0,69,1938,32,2589395,0,37526,35933
3,2.0,67,1931,1,2463625,0,36769,44189
3,2.0,54,1895,1,5302096,0,98186,44189
3,3.0,123,2018,73,5145499,0,41832,45672
3,2.0,54,1895,1,2466091,0,45668,44189
3,1.0,54,1895,1,2466091,0,45668,44189
3,2.0,58,1986,3,2218249,0,38245,42193
3,2.0,69,1938,32,2527743,0,36633,35933
3,2.0,67,1986,2,2512330,0,37496,37211
3,2.0,67,1986,2,2512330,0,37496,37211
3,2.0,64,1935,15,2527743,0,39495,37312
3,2.0,55,1892,1,2586929,0,47034,44189
3,2.0,66,1986,2,2342786,0,35495,37211
3,2.0,63,1935,80,5055487,0,80245,47219
3,3.0,95,1935,80,5055487,0,53214,47219
3,2.0,53,2017,1,2527743,0,47692,44189
3,4.0,92,1897,1,3483353,0,37861,44189
3,3.0,97,2019,20,5332922,0,54977,51831
3,2.0,53,2017,1,2466091,0,46528,44189
3,2.0,61,1938,1,2774352,0,45480,44189
3,2.0,53,2017,1,2295930,0,43319,44189
3,2.0,61,1989,1,2490752,0,40831,44189
3,5.0,128,1966,52,5154130,0,40266,36405
3,3.0,75,1934,1,3119605,0,41594,44189
3,3.0,92,2017,1,4161528,0,45233,44189
3,3.0,89,1935,8,3020961,0,33943,40575
3,4.0,109,1939,93,3976572,0,36482,35887
3,3.0,62,1969,3,3279901,0,52901,42193
3,3.0,66,1877,1,3193588,0,48387,44189
3,3.0,122,2013,0,4593094,0,37647,47731
3,2.0,60,1890,1,2464858,0,41080,44189
3,3.0,69,1930,1,2836004,0,41101,44189
3,3.0,82,2001,16,3304562,0,40298,40642
3,4.0,118,1900,1,4315659,0,36573,44189
3,2.0,55,2011,21,2601726,0,47303,47239
3,2.0,52,2007,6,2463625,0,47377,35867
3,2.0,64,2017,5,2897657,0,45274,45759
3,3.0,72,2017,1,3267570,0,45382,44189
3,2.0,55,1886,1,2663378,0,48424,44189
3,3.0,130,2010,220,9494451,5,73033,38731
3,2.0,64,1925,1,2833538,0,44273,44189
3,3.0,72,2017,1,3144266,0,43669,44189
3,3.0,81,1938,1,3822441,0,47189,44189
3,3.0,79,2017,5,3267570,0,41361,45759
3,3.0,78,2016,0,3699136,0,47424,47731
3,2.0,61,1938,1,2866831,0,46996,44189
3,3.0,103,2013,0,3976572,0,38606,47731
3,4.0,102,1970,29,4808877,0,47145,42944
3,2.0,80,1986,3,2651048,0,33138,42193
3,3.0,89,1976,9,2466091,0,27707,25860
3,2.0,77,1913,5,3637484,0,47239,45759
3,4.0,107,1967,89,2188655,0,20453,21564
3,3.0,116,1913,5,5850801,0,50437,45759
3,3.0,63,2012,0,3203452,0,50848,47731
3,2.0,64,2017,5,2959309,0,46239,45759
3,2.0,64,2017,5,2774352,0,43348,45759
3,2.0,71,1938,1,2625154,0,36972,44189
3,2.0,55,1894,5,2626387,0,47752,45759
3,3.0,144,2017,0,6041923,0,41956,47731
3,2.0,71,1937,5,2838162,0,39974,45759
3,4.0,143,1949,153,4223181,0,29532,32622
3,3.0,96,2017,1,4932182,0,51376,44189
3,5.0,129,1949,153,4223181,0,32737,32622
3,4.0,151,2019,1,8508014,0,56344,44189
3,3.0,137,1917,3,6442663,0,47025,42193
3,2.0,58,1920,1,2716488,0,46835,44189
3,3.0,72,1897,1,2935943,0,40776,44189
3,2.0,60,2017,5,5693950,0,94899,45759
3,3.0,73,1891,1,2846975,0,38998,44189
3,3.0,81,1986,3,2995255,0,36977,42193
3,2.0,67,2016,0,3262158,0,48688,47731
3,3.0,78,2017,1,2935943,0,37639,44189
3,3.0,72,2017,1,3084223,0,42836,44189
3,3.0,102,2005,36,3058125,0,29981,31658
3,3.0,97,2016,26,4240806,0,43718,46240
3,3.0,102,1906,1,3499406,0,34307,44189
3,3.0,97,1906,1,3499406,0,36075,44189
3,3.0,82,1933,92,2254448,0,27492,31108
3,2.0,72,1885,5,2514827,0,34927,45759
3,3.0,64,2017,1,2639383,0,41239,44189
3,3.0,128,2018,1,6524317,0,50970,44189
3,2.0,64,1938,32,2224199,0,34752,35933
3,4.0,110,2016,0,4032028,0,36654,47731
3,3.0,163,2019,20,10233017,0,62778,51831
3,3.0,93,1930,8,4033214,0,43367,40575
3,3.0,93,2016,0,3854092,0,41441,47731
3,3.0,83,1912,1,3784104,0,45590,44189
3,2.0,71,1966,57,2117437,0,29822,32752
3,2.0,71,2007,1,3262158,0,45945,44189
3,2.0,57,1925,1,2253855,0,39540,44189
3,3.0,99,1935,94,2194543,0,22166,46935
3,5.0,145,1969,2,5673784,0,39129,37211
3,2.0,63,1913,5,2906287,0,46130,45759
3,2.0,58,2019,20,3202846,0,55220,51831
3,2.0,121,2018,1,6346381,0,52448,44189
3,1.0,118,1967,40,3552787,0,30107,34035
3,4.0,82,1948,11,2959667,0,36092,34667
3,3.0,68,1896,1,2995255,0,44047,44189
3,2.0,70,1960,4,2194543,0,31349,32232
3,3.0,82,2009,6,3024911,0,36888,35867
3,3.0,117,1913,5,4329774,0,37005,45759
3,1.0,43,1900,1,2170818,0,50483,44189
3,3.0,70,2017,5,3736654,0,53380,45759
3,4.0,127,2017,5,7591933,0,59778,45759
3,2.0,64,2017,5,2906287,0,45410,45759
3,2.0,55,2017,5,2372479,0,43135,45759
3,2.0,64,2017,5,2728351,0,42629,45759
3,4.0,95,1898,1,4347568,0,45762,44189
3,4.0,126,2019,20,7117437,0,56487,51831
3,3.0,78,2017,1,2817319,0,36118,44189
3,2.0,68,1932,6,2153024,0,31661,35867
3,4.0,79,2006,53,2212336,0,28003,30365
3,4.0,129,1902,221,2906287,6,22529,23637
3,6.0,194,1902,221,2906287,6,14979,23637
3,3.0,87,1902,221,2906287,6,33404,23637
3,3.0,86,2017,5,3855278,0,44827,45759
3,2.0,70,1895,5,5806642,0,82951,45759
3,2.0,70,1895,5,5806642,0,82951,45759
3,4.0,127,1933,8,4027283,0,31710,40575
3,3.0,70,1910,5,3289442,0,46991,45759
3,6.0,173,1908,5,8125741,0,46969,45759
3,2.0,63,2009,6,2372479,0,37658,35867
3,3.0,97,2019,20,5386130,0,55526,51831
3,2.0,76,1957,4,2114472,0,27820,32232
3,3.0,91,2016,0,3498220,0,38441,47731
3,3.0,99,1938,5,4329774,0,43734,45759
3,2.0,65,1966,52,2366548,0,36408,36405
3,3.0,89,1968,10,2473309,0,27788,31481
3,2.0,93,1986,3,2787663,0,29973,42193
3,3.0,82,2019,20,3855278,0,47015,51831
3,3.0,94,1997,60,3908659,0,41581,45454
3,2.0,61,1930,1,2607354,0,42742,44189
3,3.0,85,1927,1,3499406,0,41168,44189
3,4.0,119,1911,1,5100830,0,42863,44189
3,2.0,80,2005,1,3671411,0,45892,44189
3,3.0,71,1900,5,2965599,0,41768,45759
3,2.0,68,1900,1,3024911,0,44483,44189
3,3.0,135,2017,0,6880189,0,50963,47731
3,3.0,64,2017,1,2609727,0,40776,44189
3,3.0,79,2017,5,3380782,0,42793,45759
3,3.0,144,2017,0,5931198,0,41188,47731
3,3.0,85,1898,5,3995255,0,47002,45759
3,4.0,85,1898,5,3995255,0,47002,45759
3,3.0,76,1898,5,3995255,0,52568,45759
3,2.0,60,2017,1,2550415,0,42506,44189
3,5.0,142,1970,29,4655990,0,32787,42944
3,4.0,79,2006,53,2271648,0,28754,30365
3,2.0,65,1988,24,2313167,0,35587,35713
3,3.0,69,2011,21,3351126,0,48567,47239
3,3.0,97,2019,20,4685646,0,48304,51831
3,2.0,67,2016,0,3024911,0,45147,47731
3,3.0,97,2019,20,4804270,0,49527,51831
3,2.0,61,2017,0,2906287,0,47642,47731
3,2.0,53,2015,1,2224199,0,41965,44189
3,2.0,52,2015,1,2580071,0,49615,44189
3,3.0,98,2016,0,3260972,0,33275,47731
3,1.0,71,1913,5,2370106,0,33380,45759
3,3.0,68,1900,3,2882562,0,42390,42193
3,3.0,103,2016,0,4060400,0,39421,47731
3,4.0,154,2017,1,7307236,0,47449,44189
3,3.0,107,2017,1,6524317,0,60973,44189
3,2.0,58,1901,5,2520759,0,43460,45759
3,3.0,79,1896,1,3172004,0,40151,44189
3,3.0,100,2008,5,4389086,0,43890,45759
3,4.0,123,2017,5,7117437,0,57864,45759
3,3.0,85,1984,1,3440094,0,40470,44189
3,4.0,101,1917,1,3618030,0,35822,44189
3,7.0,168,1908,222,2846975,21,14023,14023
3,3.0,70,1918,3,2935943,0,41941,42193
3,2.0,67,2016,0,3380782,0,50459,47731
3,4.0,118,1967,40,3879003,0,32871,34035
3,3.0,78,2016,0,3232502,0,41441,47731
3,2.0,67,2018,1,3378410,0,50423,44189
3,5.0,180,2017,5,10557532,0,58652,45759
3,3.0,72,1990,5,3232502,0,44895,45759
3,2.0,64,1935,6,2135231,0,33362,35867
3,4.0,109,2019,20,5842230,0,53597,51831
3,3.0,117,2017,1,6465005,0,55256,44189
3,3.0,56,1896,5,2591933,0,46283,45759
3,5.0,146,2013,0,5217081,0,35733,47731
3,2.0,66,1983,2,2785290,0,42200,37211
3,3.0,84,1930,1,3202846,0,38128,44189
3,4.0,131,1938,48,4150652,0,31683,36793
3,4.0,116,2019,20,4626334,0,39881,51831
3,2.0,60,2017,1,2431791,0,40529,44189
3,3.0,103,2016,0,4179860,0,40580,47731
3,2.0,54,1909,1,2370106,0,43890,44189
3,2.0,56,1931,1,2520759,0,45013,44189
3,2.0,67,1938,1,2313167,0,34524,44189
3,3.0,72,2017,1,2906287,0,40364,44189
3,3.0,106,2005,1,4377224,0,41294,44189
3,3.0,89,2017,5,3914590,0,43983,45759
3,4.0,110,2019,20,5812574,0,52841,51831
3,3.0,124,2019,20,7591933,0,61224,51831
3,3.0,108,2017,5,4744958,0,43934,45759
3,2.0,58,2017,5,2580071,0,44483,45759
3,2.0,54,1948,1,2722419,0,50415,44189
3,3.0,103,2016,0,3557532,0,34538,47731
3,4.0,107,2019,20,4804270,0,44899,51831
3,3.0,85,2019,20,4359430,0,51287,51831
3,3.0,97,2019,20,5160142,0,53196,51831
3,2.0,67,1940,1,2491103,0,37180,44189
3,2.0,68,1937,5,2402135,0,35325,45759
3,2.0,102,2017,0,4626334,0,45355,47731
3,3.0,91,1937,1,4145907,0,45558,44189
3,4.0,109,2017,81,3618030,0,33192,33365
3,2.0,74,1985,2,2550415,0,34465,37211
3,3.0,114,1969,2,5427046,0,47604,37211
3,3.0,114,2005,1,4151838,0,36418,44189
3,3.0,72,1938,37,4329774,0,60135,37199
3,3.0,72,1938,37,4329774,0,60135,37199
3,3.0,105,1933,8,4033214,0,38410,40575
3,2.0,51,1938,37,4329774,0,84896,37199
3,3.0,82,2001,16,3083036,0,37597,40642
3,2.0,71,1968,10,2105575,0,29655,31481
3,3.0,91,2017,5,3914590,0,43016,45759
3,5.0,152,2017,5,7234596,0,47595,45759
3,3.0,135,1932,214,3143534,0,23284,24150
3,4.0,109,2019,20,6304863,0,57842,51831
3,4.0,117,1968,43,2491103,0,21290,25348
3,3.0,68,2013,21,3315539,0,48756,47239
3,2.0,65,1900,3,2502965,0,38506,42193
3,2.0,52,2017,1,2164887,0,41632,44189
3,2.0,65,1944,32,2725978,0,41937,35933
3,3.0,71,2017,1,2846975,0,40097,44189
3,3.0,71,1948,11,2313167,0,32578,34667
3,3.0,118,1914,108,4418742,0,37446,36449
3,3.0,106,1914,108,4418742,0,41685,36449
3,2.0,62,2009,6,2135231,0,34438,35867
3,2.0,55,2018,1,2524317,0,45895,44189
3,2.0,70,1938,5,2740213,0,39145,45759
3,4.0,77,1955,173,2313167,0,30040,31506
3,2.0,52,1883,1,2607354,0,50141,44189
3,6.0,223,1884,1,8182680,0,36692,44189
3,2.0,67,2016,0,3321470,0,49574,47731
3,3.0,93,1903,5,3736654,0,40177,45759
3,2.0,82,2013,0,2666666,0,32519,47731
3,2.0,59,1934,1,2251482,0,38160,44189
3,2.0,55,2011,21,2727164,0,49584,47239
3,3.0,149,2000,19,4721233,0,31685,31584
3,3.0,88,1883,1,3914590,0,44483,44189
3,2.0,72,1986,2,2740213,0,38058,37211
3,3.0,113,2014,0,6109134,0,54062,47731
3,4.0,109,2017,5,4567022,0,41899,45759
3,3.0,108,2017,5,4685646,0,43385,45759
3,3.0,84,1963,28,2313167,0,27537,26673
3,3.0,97,1930,1,3499406,0,36075,44189
3,3.0,73,2017,1,2817319,0,38593,44189
3,2.0,71,2019,20,3469750,0,48869,51831
3,3.0,89,1995,1,3556346,0,39958,44189
3,2.0,87,2017,0,3795966,0,43631,47731
3,2.0,99,2017,0,4744958,0,47928,47731
3,4.0,100,2019,20,4033214,0,40332,51831
3,6.0,157,1924,1,2194543,0,13977,44189
3,4.0,95,2017,81,3084223,0,32465,33365
3,2.0,68,1932,6,2182680,0,32097,35867
3,2.0,64,1988,24,2348754,0,36698,35713
3,4.0,83,1954,15,2425860,0,29226,37312
3,6.0,152,1893,1,5735468,0,37733,44189
3,3.0,58,1900,5,2395209,0,41295,45759
3,2.0,70,2009,6,2574850,0,36783,35867
3,2.0,79,1997,60,3191616,0,40400,45454
3,5.0,165,2017,5,5389221,0,32661,45759
3,2.0,56,1968,223,2203592,0,39349,39349
3,4.0,103,1904,5,4425149,0,42961,45759
3,2.0,66,1930,1,2275449,0,34475,44189
3,2.0,58,1920,63,2299401,0,39644,43025
3,2.0,101,2019,20,3473053,0,34385,51831
3,3.0,81,1900,5,3113772,0,38440,45759
3,3.0,70,1950,10,2814371,0,40204,31481
3,5.0,128,1933,8,5508982,0,43038,40575
3,2.0,58,2013,21,2634730,0,45426,47239
3,3.0,98,1931,1,2994011,0,30550,44189
3,3.0,61,1895,5,3292215,0,53970,45759
3,4.0,118,1967,40,4548502,0,38546,34035
3,2.0,75,1930,8,2934131,0,39120,40575
3,3.0,83,2017,1,3532934,0,42565,44189
3,4.0,221,2019,20,16197604,0,73292,51831
3,3.0,113,2019,20,5329341,0,47161,51831
3,4.0,132,1866,1,3586826,0,27172,44189
3,6.0,197,1969,2,9101796,0,46201,37211
3,3.0,64,2017,1,2694610,0,42102,44189
3,2.0,64,1917,1,2604790,0,40699,44189
3,4.0,127,2017,5,5389221,0,42434,45759
3,3.0,100,2019,20,4670658,0,46706,51831
3,2.0,71,2009,6,2694610,0,37952,35867
3,2.0,77,1996,60,3413173,0,44325,45454
3,3.0,89,2017,5,3952095,0,44404,45759
3,4.0,98,1930,1,3068862,0,31313,44189
3,3.0,126,1900,1,5988023,0,47523,44189
3,2.0,48,2006,62,2154491,0,44885,45380
3,2.0,55,2013,21,2604790,0,47359,47239
3,3.0,94,2019,20,4191616,0,44591,51831
3,3.0,113,2019,20,5568862,0,49281,51831
3,4.0,92,1902,5,3352095,0,36434,45759
3,3.0,65,1898,5,3111377,0,47867,45759
3,3.0,93,2016,0,3651497,0,39262,47731
3,3.0,77,2017,0,4431137,0,57546,47731
3,3.0,103,2016,0,4099302,0,39798,47731
3,4.0,165,2017,1,7425149,0,44999,44189
3,3.0,105,2011,1,4784431,0,45565,44189
3,3.0,93,2016,0,3471856,0,37331,47731
3,3.0,66,2017,1,2784431,0,42188,44189
3,3.0,102,1935,8,3826347,0,37512,40575
3,2.0,66,1983,2,2512574,0,38068,37211
3,3.0,117,2017,1,6227544,0,53226,44189
3,3.0,117,2017,1,6646706,0,56808,44189
3,3.0,64,2017,1,2754491,0,43038,44189
3,3.0,109,1883,1,4565269,0,41882,44189
3,2.0,75,2019,20,3832335,0,51097,51831
3,2.0,61,2016,0,3293413,0,53989,47731
3,4.0,107,2019,20,5091388,0,47582,51831
3,4.0,94,1912,66,8083832,0,85997,45904
3,4.0,94,1912,66,8083832,0,85997,45904
3,3.0,66,2017,1,2664670,0,40373,44189
3,2.0,67,2016,0,2934131,0,43792,47731
3,5.0,114,1986,3,3488023,0,30596,42193
3,3.0,89,1968,10,2700598,0,30343,31481
3,4.0,120,1952,30,7333892,0,61114,33085
3,3.0,85,1909,190,2215568,0,26064,26268
3,3.0,114,1935,224,3293413,7,28888,28888
3,3.0,83,2013,0,3171257,0,38207,47731
3,3.0,82,2001,16,2994011,0,36511,40642
3,2.0,67,1925,1,2604790,0,38876,44189
3,6.0,130,1913,225,2574850,5,19805,19805
3,3.0,92,1969,1,4101796,0,44584,44189
3,3.0,79,1997,65,2305389,0,29182,27997
3,3.0,64,1933,8,2215568,0,34617,40575
3,3.0,64,2017,1,2814371,0,43973,44189
3,2.0,59,1937,1,2508982,0,42524,44189
3,2.0,58,1938,6,2125748,0,36650,35867
3,3.0,276,2019,1,17365269,0,62917,44189
3,3.0,82,2001,16,3046706,0,37154,40642
3,2.0,68,1900,1,3173652,0,46670,44189
3,3.0,68,1900,1,3227544,0,47463,44189
3,3.0,64,2017,1,5568862,0,87013,44189
3,3.0,100,2019,20,4550898,0,45508,51831
3,3.0,97,2019,20,4970059,0,51237,51831
3,3.0,110,2019,20,5508982,0,50081,51831
3,3.0,88,2019,20,4670658,0,53075,51831
3,4.0,107,1933,8,4251497,0,39732,40575
3,4.0,137,1970,29,6796407,0,49608,42944
3,3.0,76,1938,15,2407185,0,31673,37312
3,3.0,93,1937,5,4069461,0,43756,45759
3,2.0,60,2017,1,2814371,0,46905,44189
3,2.0,60,2017,1,2694610,0,44910,44189
3,3.0,77,1960,50,2245508,0,29161,27822
3,3.0,98,1900,1,4670658,0,47658,44189
3,2.0,69,1938,6,2257485,0,32716,35867
3,2.0,61,2017,0,2874251,0,47118,47731
3,2.0,55,2011,21,2562874,0,46597,47239
3,3.0,78,1911,15,2604790,0,33394,37312
3,2.0,66,1933,8,2485029,0,37651,40575
3,4.0,93,1965,97,2748502,0,29553,30351
3,3.0,69,1907,5,3215568,0,46602,45759
3,3.0,69,2009,45,2682634,0,38877,36391
3,3.0,77,1907,5,2934131,0,38105,45759
3,3.0,86,1952,10,2874251,0,33420,31481
3,3.0,69,1988,3,2574850,0,37316,42193
3,4.0,145,2019,20,9637756,0,66467,51831
3,4.0,139,2019,20,8502994,0,61172,51831
3,3.0,97,2019,20,4700598,0,48458,51831
3,3.0,82,2019,20,3802395,0,46370,51831
3,3.0,85,1910,116,3946107,0,46423,45423
3,4.0,110,1897,5,4071856,0,37016,45759
3,4.0,108,1931,1,3652694,0,33820,44189
3,3.0,71,1902,1,2754491,0,38795,44189
3,3.0,55,1890,5,2467065,0,44855,45759
3,2.0,86,1876,1,6137724,0,71368,44189
3,5.0,124,1892,5,7419161,0,59831,45759
3,3.0,64,1827,1,2335329,0,36488,44189
3,2.0,67,1938,1,2305389,0,34408,44189
3,2.0,78,2013,0,2904191,0,37232,47731
3,2.0,58,2011,21,2604790,0,44910,47239
3,3.0,68,2013,21,3263473,0,47991,47239
3,2.0,70,2013,0,2452694,0,35038,47731
3,4.0,100,1907,5,3946107,0,39461,45759
3,4.0,109,2019,20,5718562,0,52463,51831
3,5.0,141,2019,20,4311377,0,30576,51831
3,3.0,101,1930,1,4065868,0,40255,44189
3,2.0,58,2011,21,2692215,0,46416,47239
3,3.0,100,2016,0,4130538,0,41305,47731
3,3.0,58,1900,5,2512574,0,43319,45759
3,3.0,73,1930,1,2904191,0,39783,44189
3,2.0,51,1969,3,2299401,0,45086,42193
3,2.0,62,1852,1,2213173,0,35695,44189
3,2.0,81,2019,20,3600588,0,44451,51831
3,4.0,111,2017,81,3892215,0,35064,33365
3,3.0,98,1933,8,3592814,0,36661,40575
3,3.0,87,1936,226,2652694,0,30489,31055
3,3.0,78,1901,5,2790419,0,35773,45759
3,3.0,73,1940,70,2119760,0,29037,31145
3,3.0,68,1955,15,2389221,0,35135,37312
3,3.0,92,1895,1,3544910,0,38530,44189
3,1.0,54,1897,1,2389221,0,44244,44189
3,3.0,129,2019,20,7784431,0,60343,51831
3,3.0,63,2012,0,3365269,0,53416,47731
3,5.0,160,1938,1,5239520,0,32746,44189
3,3.0,79,1997,65,2215568,0,28044,27997
3,4.0,99,1950,5,3742514,0,37802,45759
3,4.0,145,2019,20,9806409,0,67629,51831
3,4.0,145,2019,20,8263473,0,56989,51831
3,2.0,67,1983,2,2392814,0,35712,37211
3,3.0,59,1967,15,2155688,0,36536,37312
3,2.0,62,2016,0,2574850,0,41529,47731
3,3.0,100,1897,5,4113772,0,41137,45759
3,4.0,108,1907,1,4491017,0,41583,44189
3,6.0,157,1900,1,4790419,0,30511,44189
3,2.0,66,1983,2,2365269,0,35837,37211
3,3.0,77,2017,0,4041916,0,52492,47731
3,3.0,92,2017,1,4161676,0,45234,44189
3,3.0,62,1896,5,2991616,0,48251,45759
3,4.0,106,2002,43,2994011,0,28244,25348
3,5.0,153,1903,5,7664670,0,50095,45759
3,2.0,61,2017,0,2814371,0,46136,47731
3,4.0,165,2019,20,8982035,0,54435,51831
3,3.0,77,2017,0,3562874,0,46270,47731
3,3.0,78,2016,0,3173652,0,40687,47731
3,3.0,102,2016,0,4041916,0,39626,47731
3,2.0,62,2016,0,2392814,0,38592,47731
3,3.0,102,2019,20,4491017,0,44028,51831
3,5.0,163,1956,227,2634730,0,16162,16162
3,3.0,76,1968,4,2844311,0,37425,32232
3,2.0,69,2005,1,3233532,0,46862,44189
3,2.0,51,1894,5,2335329,0,45790,45759
3,2.0,57,1950,10,2153293,0,37776,31481
3,2.0,58,1893,5,2380239,0,41038,45759
3,4.0,95,1907,1,3712574,0,39079,44189
3,3.0,105,1932,194,6107784,0,58168,51037
3,2.0,60,1951,15,2395209,0,39919,37312
3,3.0,93,2016,0,3771257,0,40550,47731
3,5.0,146,1900,1,2694610,0,18455,44189
3,3.0,86,1947,10,2724550,0,31680,31481
3,3.0,79,1945,75,2604790,0,32971,33902
3,3.0,97,1902,1,4425149,0,45619,44189
3,3.0,97,1930,1,3652694,0,37656,44189
3,2.0,70,1870,1,2532934,0,36184,44189
3,2.0,75,1938,32,2574850,0,34330,35933
3,2.0,54,1900,1,2392814,0,44311,44189
3,3.0,99,2005,36,2994011,0,30241,31658
3,3.0,64,1969,3,3035928,0,47435,42193
3,3.0,78,1893,5,3353293,0,42990,45759
3,6.0,170,1884,1,7065868,0,41562,44189
3,3.0,78,2016,0,3083832,0,39535,47731
3,3.0,83,1930,1,3197604,0,38524,44189
3,3.0,96,2016,0,4549700,0,47391,47731
3,2.0,60,1886,5,2772455,0,46207,45759
3,3.0,64,2017,1,2904191,0,45377,44189
3,2.0,56,1896,5,2392814,0,42728,45759
3,2.0,89,2016,26,3682634,0,41377,46240
3,3.0,112,1967,40,4640718,0,41434,34035
3,4.0,87,1900,1,3562874,0,40952,44189
3,5.0,139,1877,1,7185628,0,51694,44189
3,2.0,65,1988,24,2233532,0,34361,35713
3,4.0,138,1976,9,2874251,0,20827,25860
3,2.0,53,2017,1,2185628,0,41237,44189
3,2.0,67,1966,1,2335329,0,34855,44189
3,5.0,115,1900,5,5389221,0,46862,45759
3,2.0,54,1913,5,2215568,0,41028,45759
3,2.0,62,1895,5,2662275,0,42938,45759
3,3.0,91,1929,8,3848522,0,42290,40575
3,3.0,72,1896,1,3134236,0,43530,44189
3,3.0,96,2016,0,3878078,0,40396,47731
3,6.0,213,1884,1,7081280,0,33245,44189
3,3.0,97,2016,26,4679802,0,48245,46240
3,3.0,101,2016,0,4247536,0,42054,47731
3,3.0,64,1902,1,2863300,0,44738,44189
3,3.0,95,1999,19,2733990,0,28778,31584
3,4.0,118,1898,1,4125615,0,34961,44189
3,3.0,97,2005,1,4402709,0,45387,44189
3,5.0,154,2019,20,8374384,0,54378,51831
3,3.0,96,2016,0,4001231,0,41678,47731
3,5.0,148,2010,72,4919950,5,33242,30953
3,2.0,65,1931,1,2456896,0,37798,44189
3,3.0,98,2005,1,4926108,0,50266,44189
3,3.0,100,1986,2,3816502,0,38165,37211
3,2.0,64,1917,1,2794334,0,43661,44189
3,3.0,100,2016,26,4710591,0,47105,46240
3,2.0,65,1931,1,2645320,0,40697,44189
3,3.0,91,2004,117,2623152,10,28825,30045
3,2.0,55,2004,3,2460591,0,44737,42193
3,3.0,63,1896,1,2598522,0,41246,44189
3,3.0,96,2016,0,4001231,0,41678,47731
3,3.0,117,1877,1,4464285,0,38155,44189
3,3.0,77,2017,0,3910098,0,50779,47731
3,3.0,69,1969,3,3419334,0,49555,42193
3,6.0,239,1905,156,8251231,0,34523,39122
3,2.0,58,2004,5,2185960,0,37688,45759
3,3.0,123,2016,0,4185960,0,34032,47731
3,2.0,67,1983,2,2830049,0,42238,37211
3,3.0,78,1965,97,2214285,0,28387,30351
3,3.0,114,2013,0,4061576,0,35626,47731
3,2.0,84,1971,35,2215517,0,26374,25664
3,2.0,64,1936,1,2583743,0,40370,44189
3,4.0,117,1970,9,2235221,0,19103,25860
3,2.0,49,2017,1,2309113,0,47124,44189
3,4.0,90,1936,59,3076354,0,34181,37267
3,4.0,108,1934,1,3756157,0,34778,44189
3,3.0,72,2017,1,2894088,0,40194,44189
3,2.0,46,1897,1,2215517,0,48162,44189
3,2.0,66,1935,8,2536945,0,38438,40575
3,4.0,117,2016,26,5141625,0,43944,46240
3,3.0,118,1966,52,4371921,0,37049,36405
3,2.0,68,1917,1,2830049,0,41618,44189
3,3.0,173,2017,0,10467980,0,60507,47731
3,2.0,62,1936,1,2309113,0,37242,44189
3,3.0,73,1990,5,3362068,0,46055,45759
3,3.0,59,1888,5,2727832,0,46233,45759
3,4.0,82,2006,53,2302955,0,28083,30365
